Calendar Year,Year Built,Number of Buildings,Occupancy,National Median ENERGY STAR Score,Site EUI (kBtu/ft²),National Median Site EUI (kBtu/ft²),Electricity - Weather Normalized Site Electricity Intensity (Grid and Onsite Renewables) (kWh/ft²),Natural Gas - Weather Normalized Site Natural Gas Intensity (therms/ft²),Green Power - Offsite (kWh),Green Power - Onsite and Offsite (kWh),Percent of Electricity that is Green Power,Multifamily Housing - Percent That Can Be Cooled,Multifamily Housing - Percent That Can Be Heated,"Multifamily Housing - Total Number of Residential Living Units Density (Number per 1,000 sq ft)","Multifamily Housing - Number of Residential Living Units in a High-Rise Building Density (Number per 1,000 sq ft)",Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building (5-9 Stories),"Multifamily Housing - Number of Residential Living Units in a Mid-Rise Building Density (Number per 1,000 sq ft)",Water Use (All Water Sources) (kgal),Indoor Water Use (All Water Sources) (kgal),Number of Active Energy Meters - Total,Number of Active Energy Meters - Used to Compute Metrics,Number of Active Energy Meters - Not Used to Compute Metrics,Number of Active IT Meters,Aggregate Meter(s)-Electric – Number of Individual Meters Included,Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Latitude,Longitude,Community Board,Census Tract (2020),log_Largest Property Use Type - Gross Floor Area (ft²),log_Number of Buildings,log_National Median ENERGY STAR Score,log_Natural Gas Use (kBtu),log_Number of Active Energy Meters - Total,log_Number of Active Energy Meters - Used to Compute Metrics,log_Aggregate Meter(s)-Natural Gas – Number of Individual Meters Included,log_Aggregate Meter(s)-District Steam – Number of Individual Meters Included,Borough_STATEN IS,Largest Property Use Type_Adult Education,Largest Property Use Type_Ambulatory Surgical Center,Largest Property Use Type_Automobile Dealership,Largest Property Use Type_Bank Branch,Largest Property Use Type_Bar/Nightclub,Largest Property Use Type_Bowling Alley,Largest Property Use Type_College/University,Largest Property Use Type_Convention Center,Largest Property Use Type_Courthouse,Largest Property Use Type_Data Center,Largest Property Use Type_Distribution Center,Largest Property Use Type_Enclosed Mall,Largest Property Use Type_Fast Food Restaurant,Largest Property Use Type_Financial Office,Largest Property Use Type_Fire Station,Largest Property Use Type_Fitness Center/Health Club/Gym,Largest Property Use Type_Food Sales,Largest Property Use Type_Food Service,Largest Property Use Type_Hospital (General Medical & Surgical),Largest Property Use Type_Hotel,Largest Property Use Type_Ice/Curling Rink,Largest Property Use Type_Indoor Arena,Largest Property Use Type_K-12 School,Largest Property Use Type_Laboratory,Largest Property Use Type_Library,Largest Property Use Type_Lifestyle Center,Largest Property Use Type_Mailing Center/Post Office,Largest Property Use Type_Manufacturing/Industrial Plant,Largest Property Use Type_Medical Office,Largest Property Use Type_Movie Theater,Largest Property Use Type_Multifamily Housing,Largest Property Use Type_Museum,Largest Property Use Type_Non-Refrigerated Warehouse,Largest Property Use Type_Office,Largest Property Use Type_Other,Largest Property Use Type_Other - Education,Largest Property Use Type_Other - Entertainment/Public Assembly,Largest Property Use Type_Other - Lodging/Residential,Largest Property Use Type_Other - Mall,Largest Property Use Type_Other - Public Services,Largest Property Use Type_Other - Recreation,Largest Property Use Type_Other - Restaurant/Bar,Largest Property Use Type_Other - Services,Largest Property Use Type_Other - Specialty Hospital,Largest Property Use Type_Other - Technology/Science,Largest Property Use Type_Other - Utility,Largest Property Use Type_Outpatient Rehabilitation/Physical Therapy,Largest Property Use Type_Parking,Largest Property Use Type_Performing Arts,"Largest Property Use Type_Personal Services (Health/Beauty, Dry Cleaning, etc.)",Largest Property Use Type_Police Station,Largest Property Use Type_Pre-school/Daycare,Largest Property Use Type_Prison/Incarceration,Largest Property Use Type_Refrigerated Warehouse,"Largest Property Use Type_Repair Services (Vehicle, Shoe, Locksmith, etc.)",Largest Property Use Type_Residence Hall/Dormitory,Largest Property Use Type_Residential Care Facility,Largest Property Use Type_Restaurant,Largest Property Use Type_Retail Store,Largest Property Use Type_Self-Storage Facility,Largest Property Use Type_Senior Living Community,Largest Property Use Type_Single-Family Home,Largest Property Use Type_Social/Meeting Hall,Largest Property Use Type_Stadium (Open),Largest Property Use Type_Strip Mall,Largest Property Use Type_Supermarket/Grocery Store,Largest Property Use Type_Transportation Terminal/Station,Largest Property Use Type_Urgent Care/Clinic/Other Outpatient,Largest Property Use Type_Vehicle Dealership,Largest Property Use Type_Vehicle Repair Services,Largest Property Use Type_Veterinary Office,Largest Property Use Type_Vocational School,Largest Property Use Type_Wastewater Treatment Plant,Largest Property Use Type_Wholesale Club/Supercenter,Largest Property Use Type_Worship Facility,Largest Property Use Type_Zoo,ENERGY STAR Score
2022,1988,1.0,100,50.0,121.8,63.8,15.2,0.5,0.0,0.0,0.0,,,,,,,31366.6,31366.6,6.0,6.0,0.0,0.0,,,,40.760216,-73.985334,105.0,125.0,14.154806660862297,0.0,3.912023005428146,18.16992445202724,1.791759469228055,1.791759469228055,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,2017,1.0,100,50.0,4.7,17.1,1.4,,0.0,0.0,0.0,,,,,,,1332.0,1332.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,40.819459,-73.955528,109.0,22301.0,10.828777668207083,0.0,3.912023005428146,,0.0,0.0,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1964,1.0,100,50.0,19.4,46.0,4.9,0.0,0.0,0.0,0.0,100.0,100.0,1.34082,1.34082,0.0,0.0,7304.7,7304.7,10.0,10.0,0.0,0.0,,,,40.808566,-73.959166,109.0,20701.0,11.3766474466776,0.0,3.912023005428146,12.397519110101129,2.302585092994046,2.302585092994046,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1900,1.0,100,50.0,44.0,91.0,1.9,0.4,0.0,0.0,0.0,90.0,100.0,0.39829,0.0,12.0,0.39829,,,7.0,7.0,0.0,0.0,0.0,0.0,0.0,40.725075,-74.01043,101.0,39.0,10.313243442061449,0.0,3.912023005428146,13.945578710489851,1.9459101490553132,1.9459101490553132,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1913,1.0,90,50.0,18.5,19.8,4.2,0.0,0.0,0.0,0.0,,,,,,,296.7,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.792747,-73.937597,111.0,162.0,12.458386574144164,0.0,3.912023005428146,13.850793142241951,1.0986122886681098,1.0986122886681098,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1973,1.0,100,50.0,74.8,78.6,15.7,0.2,0.0,0.0,0.0,,,,,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.701049,-73.798151,412.0,246.0,11.031221654776257,0.0,3.912023005428146,14.095991262699117,1.0986122886681098,1.0986122886681098,-inf,-inf,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1974,1.0,100,50.0,75.8,51.6,17.4,0.2,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,40.882854,-73.903573,208.0,287.0,10.759964583708427,0.0,3.912023005428146,13.559079059783889,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1972,1.0,100,50.0,66.8,48.5,20.0,0.0,0.0,0.0,0.0,,,,,,,781.0,781.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.665508,-73.878716,305.0,1120.0,10.126631103850338,0.0,3.912023005428146,11.356283350762888,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1908,1.0,100,50.0,66.7,88.9,3.4,0.0,0.0,0.0,0.0,90.0,100.0,0.37185,0.0,18.0,0.37185,794.7,794.7,7.0,7.0,0.0,0.0,,,,40.726785,-73.995613,102.0,5502.0,10.78739971034626,0.0,3.912023005428146,10.774780918479548,1.9459101490553132,1.9459101490553132,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1976,1.0,100,50.0,0.0,217.9,,0.0,,,,,,,,,,,,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.559333,-74.16951,503.0,14607.0,10.010232109966116,0.0,3.912023005428146,5.298317366548036,0.6931471805599453,0.6931471805599453,-inf,-inf,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2022,1918,1.0,100,50.0,27.2,51.3,8.0,,0.0,0.0,0.0,,,,,,,1625.4,1625.4,1.0,1.0,0.0,0.0,,,,,,,,9.609787407758784,0.0,3.912023005428146,,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1963,1.0,100,50.0,16.5,42.9,4.8,,0.0,0.0,0.0,,,,,,,,,1.0,1.0,0.0,0.0,,,,40.762616,-73.977146,105.0,104.0,8.843182098022606,0.0,3.912023005428146,,0.0,0.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1908,1.0,100,50.0,26.0,96.8,0.6,0.0,0.0,0.0,0.0,,,,,,,317.9,317.9,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.721794,-73.982889,103.0,2202.0,10.66345190613339,0.0,3.912023005428146,11.961271247063161,1.0986122886681098,1.0986122886681098,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1946,1.0,0,50.0,5.5,41.6,1.6,0.0,0.0,0.0,0.0,,,,,,,32.2,32.2,4.0,4.0,0.0,0.0,,,,40.765047,-73.998043,104.0,12902.0,11.374548063675565,0.0,3.912023005428146,-inf,1.3862943611198906,1.3862943611198906,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1916,1.0,100,50.0,183.2,104.2,2.5,1.8,0.0,0.0,0.0,0.0,90.0,0.4272,0.0,18.0,0.4272,6716.9,6716.9,8.0,8.0,0.0,0.0,,,,40.861967,-73.930034,112.0,285.0,10.648634028206454,0.0,3.912023005428146,15.810442136962036,2.0794415416798357,2.0794415416798357,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1915,1.0,100,50.0,82.3,62.4,11.6,0.4,0.0,0.0,0.0,90.0,100.0,0.44152,0.0,0.0,0.0,,,20.0,20.0,0.0,0.0,,,,40.716281,-74.007691,101.0,33.0,10.9033470758296,0.0,3.912023005428146,15.0465535754153,2.995732273553991,2.995732273553991,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1905,1.0,100,50.0,45.4,63.6,9.2,,0.0,0.0,0.0,,,,,,,126.9,126.9,2.0,2.0,0.0,0.0,,,,40.811472,-73.924448,201.0,39.0,9.817112336789382,0.0,3.912023005428146,,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1924,1.0,100,50.0,108.0,47.8,22.9,,0.0,0.0,0.0,,,,,,,1450.5,1450.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,40.759351,-73.988864,104.0,12101.0,10.590666961316282,0.0,3.912023005428146,13.930764264228934,1.0986122886681098,1.0986122886681098,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1920,1.0,80,50.0,5.2,41.6,1.5,0.0,0.0,0.0,0.0,,,,,,,,,11.0,11.0,0.0,0.0,0.0,0.0,0.0,40.713459,-74.009083,101.0,21.0,10.31886998765251,0.0,3.912023005428146,-inf,2.3978952727983707,2.3978952727983707,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1963,1.0,100,50.0,81.7,72.4,8.0,0.6,0.0,0.0,0.0,100.0,100.0,0.79452,0.79452,0.0,0.0,,,15.0,15.0,0.0,0.0,0.0,0.0,0.0,40.768146,-73.956834,108.0,12601.0,13.269004214534565,0.0,3.912023005428146,17.31590180149848,2.70805020110221,2.70805020110221,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1966,1.0,100,50.0,160.2,90.4,6.9,1.5,0.0,0.0,0.0,100.0,90.0,1.00044,1.00044,0.0,0.0,116561.5,116561.5,8.0,5.0,3.0,0.0,0.0,0.0,0.0,40.835052,-73.874981,209.0,62.0,14.034204223204853,0.0,3.912023005428146,18.952142347091982,2.0794415416798357,1.6094379124341003,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1975,1.0,100,50.0,97.4,42.6,25.6,0.2,0.0,0.0,0.0,,,,,,,4751.0,4751.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,40.881096,-73.908881,208.0,289.0,10.981812096257515,0.0,3.912023005428146,13.723057492718217,1.3862943611198906,1.3862943611198906,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1980,1.0,100,50.0,59.9,47.8,9.8,0.3,0.0,0.0,0.0,,,,,,,222.8,222.8,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.764199,-73.902694,401.0,299.0,10.876536618228892,0.0,3.912023005428146,14.149342956133141,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,
2023,1955,1.0,100,50.0,124.2,50.5,14.8,0.8,0.0,0.0,0.0,,,,,,,4088.8,4088.8,68.0,68.0,0.0,0.0,0.0,0.0,0.0,,,,,9.901886271169154,0.0,3.912023005428146,15.25143875107532,4.219507705176107,4.219507705176107,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,
2023,2006,1.0,100,50.0,7.1,19.3,1.7,0.0,0.0,0.0,0.0,,,,,,,325.0,325.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.814004,-73.931313,201.0,6301.0,11.714673761429994,0.0,3.912023005428146,11.984178313616395,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2023,1973,1.0,100,50.0,51.5,47.7,15.8,0.0,0.0,0.0,0.0,,,,,,,259.6,259.6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,40.661915,-73.915578,316.0,894.0,10.401227936753463,0.0,3.912023005428146,10.67016396638419,0.6931471805599453,0.6931471805599453,-inf,-inf,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
2022,1962,1.0,100,50.0,120.8,68.8,21.6,0.5,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,40.73442,-73.907602,402.0,243.0,10.149487885993265,0.0,3.912023005428146,14.000790982987002,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,
2022,1989,1.0,100,50.0,147.2,101.8,9.0,1.2,0.0,0.0,0.0,,,,,,,,,2.0,2.0,0.0,0.0,,,,,,,,10.25923706839836,0.0,3.912023005428146,15.020747472965533,0.6931471805599453,0.6931471805599453,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
